SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4,SampleVariable5,SampleVariable6,SampleVariable7,SampleVariable8,SampleVariable9,SampleVariable10,SampleVariable11,SampleVariable12,SampleVariable13,SampleVariable14,SampleVariable15,SampleVariable16,SampleVariable17,SampleVariable18,SampleVariable19,SampleVariable20,SampleVariable21,SampleVariable22
-39.248605,34.075587,49.657233,16.974713,16.389648,30.728813,15.327640,81.240097,8.9816365,7.8479516,10.147336,53.557883,8.1628077,38.035348,9.8557104,34.970469,52.595373,52.150423,20.358135,31.842988,52.404950,66.133468,9.0730194
-36.839708,35.023069,51.274648,14.799461,16.070519,29.393717,16.645385,82.645650,9.9873989,13.244956,8.3705001,52.082473,9.4214987,38.877164,10.684404,33.517859,54.011189,50.380574,19.279707,32.749650,50.612341,65.741861,9.5520364
-35.380013,34.220861,50.742294,11.587458,18.272941,30.923017,16.141522,82.028575,10.172333,12.060819,8.9613718,54.722216,8.1521354,37.327255,9.5377560,35.429666,56.780638,51.377959,20.040996,31.193623,50.926808,64.824162,9.5065397
-35.651538,35.064704,48.393195,13.969644,17.664672,33.420952,15.685724,82.344524,10.952398,11.838104,9.3004230,53.403575,8.8520813,35.151120,9.2713541,35.947918,55.791526,51.278814,19.686026,31.587592,49.222174,64.077127,7.3077459
-38.392382,36.159343,48.769767,13.346836,15.190942,31.073103,17.355415,79.985178,9.6140251,11.685421,11.403108,54.981939,6.9901047,36.624125,11.451247,36.307069,53.042813,50.665009,17.949163,33.357416,50.083488,66.691564,9.2507205
-40.449347,37.827206,51.144301,11.946515,15.927045,32.959916,18.333674,82.721260,8.5206952,14.181078,9.7637697,51.817253,3.9361888,36.596926,9.3189093,36.178424,52.759019,51.485122,21.608659,33.557790,50.723834,63.109934,9.7907411
-35.852384,33.786143,48.865281,13.196960,15.438270,33.376796,17.125965,82.612754,9.4571517,9.7862703,11.878671,53.104401,4.4666729,38.057637,9.1493344,36.511614,53.464065,51.783094,18.454907,34.278263,51.588937,63.388010,8.8268729
-36.920310,35.341817,50.480247,14.379601,15.214782,31.914964,19.580278,83.217341,9.1923243,12.428246,12.226489,51.609444,8.3354970,37.260101,9.2861848,34.932275,54.136553,51.257996,18.215116,34.239162,49.940689,63.580878,5.7524755
-41.681768,35.698189,49.156704,15.112127,15.030491,33.236569,17.031281,81.038107,7.0934924,12.686072,11.403726,53.035864,9.1278132,40.209508,6.1799102,34.641348,56.618928,53.021221,20.542715,31.562445,48.678769,66.054513,9.4685939
-40.405426,35.434426,47.943462,15.490738,15.374819,31.989686,15.266061,81.989504,8.4083689,11.590685,9.1292107,55.386278,6.7081675,37.141807,6.9308601,36.381045,55.260840,55.553512,20.835349,33.213053,52.306527,63.850170,9.1907230
-39.347465,33.558712,51.183111,12.595911,16.763999,33.195162,14.497246,83.577067,9.9955784,11.987914,11.938374,53.788135,6.6590430,35.901076,7.1721566,36.352855,55.740406,49.730285,21.167537,33.994692,48.626929,62.822836,8.1352847
-37.430417,34.065546,51.585587,13.375716,16.727274,31.218618,17.322770,83.355861,8.7579298,13.698620,11.273520,55.198549,7.3924851,38.214423,7.2566397,36.430857,53.744319,51.235327,21.929644,35.853327,49.789046,65.605423,7.9231867
-36.357912,35.194616,50.668032,14.570092,15.588104,30.832759,16.273358,81.078174,7.2925027,11.084914,8.5917687,54.233850,7.7079001,35.691324,9.8407111,35.725822,54.786875,51.474011,21.833567,32.989156,47.839640,63.891430,10.024927
-44.193962,36.271462,51.365945,12.513376,14.898645,30.229661,19.142301,85.655719,11.285663,10.014318,6.6242115,51.518608,6.8733440,37.706917,10.031341,33.541576,56.489732,48.548663,19.964482,31.275406,50.973305,61.865213,8.3890998
-44.062170,35.390930,48.512368,13.431405,16.410278,32.551617,16.885569,83.783691,11.293250,12.380718,8.7189885,53.365862,12.384453,38.198719,10.261920,34.171043,55.478210,51.822902,18.006529,31.596885,47.219777,61.950779,7.7260528
-42.142668,37.187744,49.139736,12.360110,18.027206,31.831006,17.349126,85.940169,8.8725126,9.3508234,10.385009,53.987203,8.8040805,38.207462,9.5005751,35.797048,55.580539,49.793403,18.030163,30.234783,47.428884,62.750916,7.4889929
-36.343988,36.670127,49.841425,13.520584,16.329343,34.255098,18.333887,83.016587,9.4282808,11.880532,11.094266,51.819366,9.4957253,38.125419,9.0710141,35.660726,56.067888,50.180794,18.882345,30.804955,53.120104,65.457326,7.0347471
-39.366673,34.769878,51.125902,13.413698,14.070854,34.180411,18.029417,83.609513,10.389896,10.894824,10.142106,51.690443,7.7226860,38.334822,7.9496736,33.252298,54.913125,52.521182,19.250712,29.987206,54.026973,66.257418,8.0297253
-36.720249,36.015874,48.879539,12.787058,15.226167,33.474598,16.684297,84.015700,8.4228439,10.846101,10.427188,52.796718,5.4911687,38.103910,7.7561512,33.031076,52.373799,52.672099,20.596732,30.180601,50.839871,65.113802,8.5721623
-36.265844,35.812832,50.725983,12.302024,16.292517,32.339690,15.296270,83.394908,8.7123617,10.699049,8.7603782,54.024786,7.2508115,38.143210,8.3605045,33.979520,53.269627,54.718860,20.413799,31.162332,51.252201,64.365666,6.6789140
-38.853782,35.767022,48.759714,13.168165,11.651969,32.634375,17.169687,83.483848,9.0389570,8.8836066,11.986401,53.261905,8.3774636,36.148485,8.3724329,33.955629,54.120343,51.849455,19.844330,32.769008,52.240994,65.398231,8.9965791
-40.642149,34.845712,49.763677,11.662310,16.021237,31.821650,14.454341,81.738264,9.8616992,9.3467121,11.122122,54.171895,10.516013,38.543511,7.4067445,36.288910,53.332828,51.100333,19.031234,32.980185,49.870495,62.252227,5.6294350
-38.954938,35.171985,47.160999,13.065861,16.244944,32.080196,17.648781,82.395339,8.1431615,11.055506,8.6204816,52.138227,7.9650016,40.217192,11.576262,36.413869,54.884985,48.745594,20.263645,33.646437,52.923584,63.753697,5.5186356
-37.744447,36.567498,50.703791,13.629783,16.509725,31.312674,17.382369,85.141907,12.920496,10.459749,9.8619282,53.117153,8.5043507,38.900299,9.4784779,35.274991,54.158267,50.618117,21.637332,34.418000,52.118954,64.059925,6.0318659
-35.731924,35.853648,49.525069,13.469449,18.699835,30.221438,17.538257,82.445334,10.644287,12.077539,9.4593270,52.357330,6.6020995,36.863313,9.5126053,33.353706,52.972767,51.271232,21.104813,32.082815,49.855515,64.336155,9.7649633
-38.518557,35.756795,49.079055,15.094370,15.865039,30.915520,18.459394,85.270811,8.8746379,11.527593,10.355115,53.911265,8.1742540,38.169701,5.4035070,35.972551,53.907266,48.185473,21.416852,32.633580,49.399242,66.015852,7.7026830
-32.877218,36.329518,51.015955,14.190562,15.994809,32.542007,17.954861,82.704408,9.6401467,12.459126,9.0108309,54.589005,8.4043608,39.891350,9.4204880,36.102210,54.577725,50.977431,19.953070,35.051186,49.959450,62.915408,8.4706448
-36.966512,36.051566,52.430956,13.416804,15.191139,33.134183,17.181446,81.611490,7.0249505,12.376245,10.097572,54.411556,8.6697517,40.555425,7.5538204,35.626790,52.985690,51.047092,19.035191,34.143449,51.642366,66.264186,7.9146454
-34.001329,36.800179,49.413995,15.482535,16.823199,33.075863,17.251127,84.304075,9.3333730,10.658576,8.7354462,52.403419,6.8189638,40.493577,9.5839229,35.859641,53.629142,50.301030,20.039210,31.157780,51.540025,64.727168,7.4294124
-37.360274,35.605986,49.973701,13.061786,16.220566,33.930161,19.011429,81.755971,7.0816598,10.468990,12.667023,55.110419,8.6741377,40.110727,8.8992274,35.551090,55.377037,50.683479,21.367247,33.055090,49.095030,63.564708,7.6096845
-41.566898,34.746791,51.373459,12.617050,18.224356,30.359798,20.519660,83.844917,9.3797291,10.975400,8.1396677,52.646766,6.2953306,38.271710,9.9622674,32.591110,53.640480,47.926356,20.120849,33.462765,50.823141,62.150875,7.2715775
-37.206501,33.383280,48.916096,12.904500,15.887570,33.072989,18.171487,83.359170,10.806498,10.910143,9.9052072,52.985175,10.463526,36.494212,8.9878530,36.434632,55.642884,51.740592,16.681530,33.578088,52.102030,65.580450,8.5949121
-31.394174,34.962838,50.048314,13.906225,15.812863,31.505508,17.324371,85.034275,9.3040426,12.368412,9.0330703,53.681698,7.9034209,36.414823,10.274731,35.806932,53.982530,50.751518,19.490456,32.813522,50.962498,65.642800,7.1786150
-35.400751,35.709194,50.965667,12.439795,14.209839,30.365930,17.380856,84.819176,7.4667516,10.953670,7.6704161,53.970561,6.8569926,36.897482,10.967474,35.517155,55.293688,51.565244,20.736101,32.414405,49.152414,64.226747,7.9938497
-41.761380,33.782149,49.235609,13.461916,15.418302,32.244872,19.859452,84.765890,7.6185243,12.069887,9.5056889,53.388021,8.1309905,35.523546,9.7393227,37.135606,54.659600,52.378458,21.899460,34.436288,49.234597,69.172359,9.1418770
-41.126071,33.852636,49.678517,14.214347,16.508160,33.759430,18.193881,85.215037,11.198852,7.2551476,7.4939315,54.138397,5.5999182,38.617037,8.6205994,34.377995,54.651385,49.694615,22.459399,33.633953,52.892306,65.377990,9.4077982
-34.040319,35.565219,48.254094,14.049316,15.644917,33.386114,16.825073,84.120452,9.5872032,9.7256928,7.8367594,54.233951,8.7447151,36.135743,11.430006,35.181195,54.676070,51.470156,21.730411,33.266983,50.868007,65.272292,8.9036868
-37.886142,35.490467,49.009463,14.821520,13.315515,30.772030,18.032631,83.536480,9.2614155,10.789546,9.6538950,54.712803,5.4279567,37.425796,8.6277323,34.705176,53.186557,50.785873,19.615067,32.106715,49.265032,63.270719,5.0145516
-38.077362,37.677398,48.153832,13.039547,15.421584,34.218714,16.709064,82.304839,7.8606608,10.208075,10.332334,56.508068,5.6480423,38.660500,9.9668918,34.806277,53.157814,52.138387,20.532786,33.554918,52.655371,64.332495,7.5251272
-35.458648,34.663280,50.354942,11.364003,15.241290,30.714678,16.825526,81.922845,9.6077334,10.093630,9.2269220,53.272238,7.7804338,37.067518,9.8444302,36.565857,52.049315,51.868926,20.289934,30.881444,48.963379,62.908299,8.6243811
-36.087100,35.223829,49.297939,10.752443,16.671920,31.091598,19.282251,82.734533,9.9653410,11.292306,10.152503,52.911101,5.7812026,38.375361,10.428169,35.918325,52.590490,50.678088,20.128612,30.712063,49.219201,64.155119,8.1184174
-43.207484,38.836297,52.163707,11.984899,16.543977,34.191389,17.978157,82.578440,8.2718062,8.8129854,10.014492,54.221160,9.1364320,38.691059,5.9125570,35.906417,54.852966,51.301774,22.566975,32.864794,53.854125,64.152813,8.7506780
-35.405442,35.559172,50.297806,15.546421,16.155003,33.660711,16.734379,83.226757,9.6346281,11.254519,7.0024102,55.080081,7.7293786,39.594287,7.1925383,37.532070,53.031164,51.808880,20.627288,33.724124,51.306668,64.791418,9.8603144
-33.779319,35.577660,48.283959,14.114407,16.397014,32.734760,17.161280,80.440220,9.5812048,11.637659,8.5010951,53.324091,9.0184745,37.784462,9.8049292,37.582719,53.131195,51.122436,19.810982,32.965008,49.532019,65.943110,9.1957328
-36.773010,34.697815,50.640778,15.020090,17.694786,31.981901,18.017492,81.627367,7.4813323,11.988308,7.7759683,55.608341,10.155299,37.440853,8.6226273,36.338598,53.564689,53.064532,18.143304,32.784405,50.566774,64.972148,7.4703717
-40.352028,37.129244,52.437364,14.601866,16.335939,33.185169,16.314123,84.220185,11.787251,10.790860,8.5879898,53.766166,6.1845964,37.654594,6.9054876,36.907273,55.300422,51.069580,21.404247,29.515860,52.446021,65.189056,7.1451789
-43.679883,36.652525,56.006156,15.520182,16.214969,34.978905,15.718737,82.261729,10.032730,10.484380,10.727538,53.989786,7.7668604,36.211266,7.9999386,35.232596,53.703069,50.983818,18.886928,31.954718,50.681547,65.514556,8.9278643
-43.467451,35.206711,48.633996,14.574351,18.500741,36.413553,17.219771,86.490333,12.220966,10.211821,9.6376761,52.683167,7.4840699,39.656721,9.3671280,36.996698,51.773940,50.256466,18.949865,32.385361,51.027996,64.459411,9.3367312
-39.539128,35.365391,50.231879,13.115549,14.407619,33.997112,19.686657,86.461959,10.540418,9.5553963,10.402854,54.067400,5.8716318,36.906087,7.4605309,37.983686,54.730958,51.167336,19.447536,33.370287,49.466326,65.100790,7.1890220
-37.232398,33.899209,48.982511,15.212135,17.157458,34.891720,16.391141,85.477054,10.196307,13.436836,9.7494207,54.523541,6.3312073,37.912222,7.3964070,36.959600,56.221975,50.493009,19.808280,32.626455,51.402621,64.013556,8.4624316
-33.256902,34.572319,49.024327,14.019849,15.479840,33.583445,16.982865,82.701250,11.073452,10.952582,9.1130643,53.139444,7.7254021,37.797990,8.3074935,33.847468,52.078497,50.484523,18.852103,31.988624,51.454079,63.361893,9.6846878
-34.672108,34.689304,48.835177,15.546098,14.138495,33.944014,17.845359,83.814671,9.5372263,10.732809,9.9665849,52.857891,7.6398135,36.980579,7.4480833,33.212621,53.963496,52.050807,19.727204,30.886435,50.714166,64.360182,7.9924282
-35.356302,36.526777,48.170705,14.875564,15.256870,32.108450,16.590942,81.356615,7.6395339,9.7006146,9.6217010,51.545687,8.6060711,36.392742,8.5445063,34.858752,56.122016,51.948872,20.237355,31.883380,50.721785,64.828899,7.3000679
-41.399208,35.589460,48.157122,12.420889,15.654586,31.737426,15.450211,84.843425,7.8593513,11.501807,10.648607,52.934302,8.0824449,36.693456,10.008996,36.823193,52.343514,52.544117,23.055188,31.002378,50.862536,62.641069,4.9692281
-46.839030,31.216188,48.937209,12.993149,15.838200,33.675836,16.173381,82.097717,7.5193376,10.899049,7.4588712,53.681486,11.390235,36.564705,9.6046001,36.228089,53.974028,51.554660,15.673808,31.990067,51.450028,65.405356,5.2226227
-43.933926,35.054692,48.388589,14.842832,16.566169,30.849158,16.324311,80.201275,10.725521,11.003346,10.288420,52.253834,5.8093458,35.850137,11.951812,33.781594,50.584587,51.424124,20.212666,35.209189,52.229587,66.182611,8.0880776
-38.671625,33.051120,49.666071,12.440411,15.054512,30.912262,17.592509,81.058958,8.6786489,8.9417574,11.284524,54.980241,7.9380679,39.152713,11.116209,35.560492,56.201728,52.454673,21.913992,34.420034,51.724527,64.949593,7.0719552
-36.900602,34.751894,51.162323,12.626104,14.850881,31.315234,16.395442,84.849161,9.4943560,8.6331339,10.220590,53.404267,7.6062864,38.501590,9.6880011,35.221913,54.858159,53.302232,18.726456,33.760966,51.836049,65.680629,5.8231541
-39.466796,36.732712,49.665911,12.379221,13.934390,33.275061,15.356500,82.774682,10.425668,10.554692,10.310172,53.382996,8.7691500,40.786883,11.619262,34.362221,52.165197,52.724708,21.494637,33.651958,50.630910,66.049597,8.3561625
-36.816629,35.946418,50.484458,11.228329,16.109433,32.010002,14.430680,82.349622,9.2703084,9.1877530,9.8009924,54.626161,8.3872450,36.627347,11.496931,34.213517,54.069365,51.501999,19.939509,32.600673,50.243723,66.237537,7.9713863
-34.263927,34.592138,49.207401,12.683800,16.035998,31.423308,16.622129,83.815282,10.662965,10.038240,8.5206226,53.647409,7.4017206,37.139872,10.496290,34.757768,53.366380,49.280320,19.569216,34.108985,52.493775,66.662187,9.1355512
-36.841178,37.003967,50.826286,12.450265,13.921806,32.361189,16.579996,84.756980,7.8717588,11.017116,8.2211299,54.269837,8.8310699,37.062339,8.2725540,33.322599,53.339704,51.584739,20.782960,35.226701,50.455282,65.507347,9.7077101
-42.692403,35.061936,54.122616,13.562354,12.548641,33.456921,14.867951,84.449165,9.6421642,9.4161471,8.9439948,52.205439,7.6290409,37.387049,9.3100321,32.803472,52.838197,50.934951,18.541868,34.141986,50.445258,65.267061,8.4397734
-40.038757,31.797185,50.737177,11.787197,15.060069,33.963724,19.397098,82.107938,8.6272532,9.4735060,9.3858949,53.233480,5.9383281,36.185573,8.4534280,33.962916,53.685638,49.104363,21.140263,30.550849,52.381431,63.508981,7.5274658
-39.219082,34.640812,52.395104,12.931394,18.536353,34.672224,16.615162,80.603954,8.8347657,11.036593,9.6767383,54.086305,5.5971906,36.583878,7.9244737,34.933716,55.556373,49.498021,19.946704,33.011212,47.891617,64.660082,8.4440574
-47.744293,35.125106,49.091354,13.993768,15.392438,31.863037,19.467936,83.559005,15.016743,13.697875,10.613549,53.391160,5.2326875,36.148579,12.100892,35.215385,55.309880,49.157420,17.924901,31.706019,50.061696,65.478044,8.3135977
-41.940007,37.829823,50.231003,13.386894,14.621298,35.913712,18.619547,83.040773,9.4163508,11.953436,7.1370687,52.314159,8.5379068,40.155283,9.3821397,35.873939,54.407290,50.292534,16.286747,33.695488,50.136806,64.051862,10.086450
-38.802756,36.963731,50.810123,14.648339,15.319287,36.148779,19.255039,84.236833,10.557497,11.820275,6.9273788,53.433956,6.9105579,39.363689,8.9184649,34.971338,53.565669,51.132781,17.948156,32.232104,50.105764,63.736085,9.1468614
-38.430975,35.198426,51.203871,14.218440,16.657311,34.203349,16.623657,82.623066,8.6185550,11.978573,7.4862886,54.928957,7.8657078,40.106652,6.5535363,37.948542,52.414919,51.930623,18.080007,32.735254,51.352394,66.312931,8.9786823
-42.091978,36.843144,50.873504,12.846436,15.851436,35.418146,20.979509,83.104879,11.355785,10.219550,6.9689804,54.910577,8.1986330,37.816107,10.519516,32.716508,53.877122,49.235295,20.239677,32.902689,52.269216,63.809631,9.1109221
-41.518208,36.326030,51.215877,12.248445,13.618773,30.556235,17.981519,79.954693,7.1814170,11.225216,10.678707,54.023476,7.8145873,39.912325,7.5782990,36.515979,50.537725,52.173943,20.353229,32.591009,52.151827,64.971610,8.1469002
-43.738483,32.974733,50.106624,15.091420,14.528117,34.073063,16.760040,81.716582,5.7227089,9.5054071,6.7808859,51.255173,6.6601947,38.351463,11.160532,35.920014,53.918643,51.343149,17.916843,31.244128,47.852969,65.815862,7.9554789
-40.516455,33.672244,50.386395,13.619440,15.401273,31.273307,19.916353,81.674182,6.8025150,14.178530,8.2831153,55.349035,8.8640219,38.085848,8.7964066,37.145539,54.134811,49.308017,19.437629,36.141065,51.152072,65.569073,8.0527134
-38.887789,37.358724,52.372992,13.287767,17.981039,31.830871,17.920054,81.198376,7.7927416,11.725417,7.1824824,53.660490,7.8233248,36.304561,8.1393707,36.108524,52.680246,51.821473,19.898819,32.141708,47.846293,64.532070,7.6217422
-36.448295,34.012078,49.826352,12.854135,14.406918,34.538936,19.077210,82.738503,10.912976,11.496764,9.8575852,52.083355,8.7882294,38.317423,9.6017711,37.679393,52.437115,52.590980,21.779590,31.893541,50.487545,63.557827,9.6238208
-39.173197,34.519785,49.921772,10.258298,18.618852,34.626870,19.114446,84.201024,9.6396287,12.414441,10.130342,54.449518,6.0627402,38.565228,9.5822500,35.755792,53.706455,51.880290,19.977048,33.864197,51.677502,64.431773,11.392880
-37.114650,38.072973,50.778948,14.517095,15.737757,32.851895,16.971828,85.440339,9.6521940,9.8151045,9.9215276,54.449785,5.9276840,38.630416,8.6877041,37.892735,54.384283,52.802607,18.941882,33.115979,49.418945,64.749242,7.9196785
-38.034543,35.716952,51.393213,13.201131,14.725677,30.939199,17.405678,83.846443,10.241546,8.9500033,10.744793,54.104765,5.2130629,38.088428,8.7876591,36.686487,54.824528,52.364767,17.333875,33.050477,48.352323,65.139738,8.7849675
-43.798264,36.104085,50.040806,12.715410,14.456840,31.126915,15.308523,82.990599,11.861454,11.546355,10.605065,52.746926,7.4412141,37.424573,8.1746733,37.117022,53.114194,54.097298,17.557642,32.925995,48.884827,68.616122,9.3320758
-45.196576,35.423543,50.701622,12.535747,12.621616,31.825707,16.863582,82.524521,10.125455,13.909554,8.5129819,53.965385,8.4312466,39.408117,12.278643,37.931727,55.942128,50.100277,15.893913,31.705892,50.687872,65.184280,10.463904
-42.629910,36.063099,53.249736,12.925899,15.991756,30.198906,18.046590,83.908214,6.6431561,9.7359714,8.7031814,52.433196,10.965399,38.512154,10.525102,36.681893,54.658189,51.903707,23.395651,33.531897,50.405904,65.603695,6.7400305
-52.218496,36.918505,53.029505,14.398138,15.737990,31.812878,17.456535,86.304888,8.7661595,9.9808682,9.9313285,53.621302,6.8089829,39.905847,11.612604,33.023326,53.397881,54.175978,22.876245,37.619519,53.858255,62.699310,8.9281056
-37.073358,33.587907,49.992894,13.328432,14.981456,30.054629,16.901544,84.308400,9.0802990,12.117822,8.5721053,50.452149,5.4160025,37.390621,8.3594996,36.076788,55.919102,49.656191,20.241453,34.160887,49.421870,64.585469,8.1046728
-38.128352,35.581147,50.761344,13.548763,16.879571,29.951023,17.440648,82.260041,9.3680021,11.565062,10.706404,52.524409,5.6813476,37.552145,9.4044721,34.330470,57.169144,52.626609,22.399270,34.011502,51.181474,64.527137,5.9736509
-36.830678,34.712155,49.955610,11.327640,15.226052,30.591367,16.103316,82.734202,7.8437437,13.132019,8.4246351,54.197705,5.9000746,39.334353,9.7166986,33.466043,55.426488,49.321996,21.691042,32.165369,51.456023,64.865716,9.0232305
-33.598930,34.507911,49.816248,13.210790,16.720214,31.636387,17.338143,83.545480,9.0219808,11.410654,6.6473381,53.450646,7.4404093,38.315034,8.5494781,35.045698,55.657391,50.133346,20.935212,32.857697,48.707426,65.243718,6.6326821
-35.381309,33.701845,51.771947,13.876847,16.758749,31.921411,18.414557,83.392175,10.067756,10.237204,9.0847798,52.801779,7.1777226,39.550887,8.3576438,34.401094,57.014961,48.834564,20.711065,33.590576,49.691114,65.125855,7.6407662
-40.385903,37.288603,48.609790,13.653441,14.585163,31.785729,15.537317,84.641892,10.902343,10.297628,10.145393,54.915056,6.0786046,38.324156,6.9325718,35.727565,52.688106,49.461053,17.391298,33.118481,53.069002,65.640378,9.5334878
-40.190258,32.263399,49.204088,13.722330,14.773658,30.548232,17.624398,83.894038,9.0542620,11.186213,8.7397432,53.097199,9.0805059,36.680884,10.558154,36.421374,56.372436,52.952874,20.990955,32.714662,55.242722,64.114054,9.3248157
-39.037235,33.375284,50.490662,14.153781,14.004894,31.879285,18.118297,85.977722,9.3996814,10.685664,10.333746,52.864694,4.4145105,37.932590,10.047375,36.471573,54.769616,52.869804,22.069197,32.291778,51.961631,65.772749,6.5490854
-37.034753,32.455366,49.887130,14.706862,15.448970,33.135573,17.108875,83.670910,7.3606959,10.442129,7.3139450,52.745946,5.5471715,38.686649,8.8855807,32.306809,55.173398,51.629253,20.612428,32.286112,49.895759,63.769354,8.1170399
-38.104780,33.619499,49.262142,15.271057,15.285748,33.494402,18.318582,84.901110,8.7547339,8.6456360,11.556508,55.458186,7.1964161,37.721945,10.209762,35.317114,56.540792,52.195038,19.290677,33.446892,50.423535,65.847693,6.5158713
-40.589343,33.340679,50.916350,13.229513,14.793556,31.098088,17.030225,86.459339,8.8703904,12.319757,8.1267458,54.718235,5.3864369,38.338010,9.5492562,36.116713,51.281613,50.337797,17.368920,32.807603,52.729056,64.533793,9.1255371
-37.854491,35.790702,50.893200,13.106003,13.271321,33.574793,16.413838,82.037837,8.4639424,11.622197,9.0600698,52.483399,9.3766077,37.887460,9.4925539,37.410344,53.538189,48.517241,17.827752,32.426104,53.286540,65.578394,7.8997330
-37.030655,33.182499,52.290856,13.629775,14.232839,30.213362,17.007106,82.799726,6.9133724,11.346797,9.6580553,53.691297,9.6060757,36.049353,7.8297552,36.139621,54.579015,49.554894,19.351745,31.331173,51.231607,65.076606,9.0109085
-42.478619,36.245826,48.259027,11.730775,15.287521,32.976902,17.959344,83.791183,7.7056189,8.6305185,8.1542306,53.787208,7.3542629,36.555031,12.754384,37.510234,52.205883,50.837618,17.610898,30.818817,50.799915,66.541828,7.8425969
-36.992491,34.340603,52.408774,13.900000,15.177025,35.335322,18.007870,83.866010,9.8840012,11.048965,9.2659181,51.000682,9.2255635,37.827334,11.166850,36.952699,55.779092,52.110539,20.435321,31.822429,51.007174,63.599405,8.3974615
-38.386815,32.483515,50.442181,11.976466,14.726714,33.328106,16.713111,82.416876,8.1964398,11.206903,7.5649093,51.002924,6.8403325,38.942231,7.7733205,36.483122,51.592730,49.542551,19.021994,31.613326,50.219877,65.352878,9.5787604
-39.221715,36.667207,49.560558,13.890527,17.549761,34.666891,17.045760,83.143200,7.6893781,11.901381,8.9073780,51.654995,8.2422229,37.606392,11.808667,36.115293,52.911176,50.478693,18.824819,32.900092,49.350102,66.519490,11.842663
-37.348226,33.539982,49.293311,14.021301,16.105218,34.067040,20.057491,81.664627,9.5095201,12.368246,9.2608161,53.383864,9.1717462,36.942098,11.327954,35.768273,55.772884,52.498210,18.822572,30.955096,52.430369,64.690951,10.092227
-36.595504,33.522142,49.833855,12.841840,15.896023,32.360058,19.282182,81.770307,8.0522371,10.992759,10.165900,54.387966,7.9581885,37.827837,9.9752428,36.344893,52.181220,52.570848,22.066427,31.013881,53.309474,63.880564,10.406010
-35.841755,35.125261,48.612305,14.473218,15.800642,33.774299,16.753447,82.937058,6.9072204,11.127380,7.8727326,53.567199,6.9036900,40.408052,10.479056,36.845829,55.545664,50.639934,22.136111,32.026286,49.426920,65.502545,7.6381000
-34.511490,35.967123,51.441533,15.934597,17.182338,33.235279,17.615645,82.915500,7.1767299,9.9548339,8.8430605,54.201642,7.1596065,38.835037,9.5123378,35.961519,54.567231,51.484617,18.794016,33.143063,50.099375,66.582070,7.1581063
-38.508382,36.564019,48.916815,13.908356,16.120782,33.121351,20.535604,82.137567,8.4772512,12.679262,12.622720,53.321079,8.2111873,38.243008,10.452150,35.872178,55.680099,49.925742,17.898708,34.129850,49.631140,63.708394,9.4823684
-40.915812,35.225155,48.140754,14.103338,14.902560,32.991482,16.123092,83.375500,6.8682829,11.560194,7.7466230,53.554572,6.3735982,39.724222,11.453520,35.828037,52.410708,53.773826,18.547704,32.247978,47.545455,63.230062,8.6743448
-49.923872,33.952390,52.010205,13.860204,16.898811,35.063000,18.829128,82.221397,10.068929,12.245828,8.3415579,53.124969,6.9851156,39.224612,12.868781,41.127906,57.269001,53.452039,22.381544,33.217909,51.377041,64.535015,10.311915
-42.772111,36.769119,50.925087,14.128205,18.757946,32.896919,18.219036,83.579986,9.8403301,10.996089,8.3583265,55.865677,6.8333473,36.800682,8.9488783,37.933738,55.678626,50.648719,18.782963,37.748104,50.050270,62.859990,8.6689555
-40.658663,33.876915,51.310389,13.600938,17.053224,32.252411,19.727737,83.742571,8.7971789,12.863128,9.5859477,53.368162,7.2154806,37.104944,7.3588266,38.281632,51.467968,50.884071,23.452618,34.543324,48.743934,63.988296,7.8931512
-36.074442,35.175522,50.309264,11.627903,16.780483,35.035915,17.621875,82.553785,7.5398191,12.518553,7.2899591,55.888045,8.7494193,37.848666,9.0586064,35.802430,54.008449,50.118456,21.386986,31.601301,50.501327,63.890901,9.6977152
-35.301772,36.264141,50.423113,14.049413,17.327064,32.450487,17.763489,82.888226,6.3177365,11.919572,8.5696046,52.435402,5.3066047,37.882900,8.9546604,35.620609,54.233277,53.499412,21.602220,31.920434,49.786550,64.160618,8.6461882
-35.602119,35.222339,51.831251,13.022268,16.151000,33.903868,16.591283,84.256177,9.1355100,12.227073,10.190484,54.313638,9.2079508,39.317764,8.8439317,35.974539,56.057570,51.312660,21.031519,33.325618,54.227759,65.425966,8.6635256
-37.932984,35.574742,51.399847,14.005984,17.014655,31.700427,17.242863,86.241451,9.4878719,11.829964,8.1980173,53.707257,6.3118773,37.655677,9.8965139,32.761785,53.415394,51.350130,19.796629,31.693931,52.783647,65.739557,6.1534319
-40.581237,33.500845,49.746312,14.363343,14.636917,33.464950,19.326901,83.784497,6.7556717,8.5575861,7.4792824,53.242541,9.9102455,39.253656,8.9055649,36.308322,53.311087,50.936079,18.057448,29.707492,51.059022,65.580174,7.4907257
-40.654025,35.365917,47.986728,13.057294,16.600954,32.120970,18.067364,82.860210,8.3634258,9.9799066,10.159805,52.541203,9.7283640,38.931079,11.690343,37.131892,53.987514,50.664823,17.760518,30.714373,48.030613,61.690972,9.8155070
