SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4,SampleVariable5,SampleVariable6,SampleVariable7,SampleVariable8,SampleVariable9,SampleVariable10,SampleVariable11,SampleVariable12,SampleVariable13,SampleVariable14,SampleVariable15,SampleVariable16,SampleVariable17,SampleVariable18,SampleVariable19,SampleVariable20,SampleVariable21,SampleVariable22
-32.464537,36.731254,49.821374,15.245250,16.937136,34.794216,16.926869,80.658150,9.1635004,11.814856,10.307013,53.838021,8.8447059,37.185049,10.099829,35.335987,53.793273,51.605864,20.700628,32.196286,51.536964,64.029866,8.1242842
-37.253812,36.298302,49.836428,14.040492,15.200894,31.658429,19.787032,84.214772,9.9754963,11.748332,12.387735,54.285307,7.6808642,38.865538,8.2768891,33.531955,54.132162,49.969271,18.756780,33.605644,52.107103,63.531328,9.3047917
-38.073526,33.875871,49.627090,15.534877,17.691411,32.268253,18.475642,80.811943,11.467752,11.405715,11.067571,53.682073,9.1380264,36.923185,8.7898197,36.077131,55.588214,51.652130,21.014891,32.551518,52.934982,65.673543,10.039762
-31.490157,35.687184,50.140031,15.248953,16.776182,30.713423,17.073505,82.893549,7.9240267,10.177630,7.6242937,53.512956,7.2782626,39.026984,9.9937399,34.990242,53.369052,48.610918,19.974740,32.543914,50.361747,65.220716,9.0928144
-32.066435,34.554778,50.063419,15.224036,17.725117,33.005224,16.454845,82.386444,10.813886,11.288086,9.3551653,54.749460,7.9169930,38.418032,10.663804,35.324732,56.105453,50.576549,21.229806,32.504707,50.702572,62.536906,9.5869328
-34.676282,36.846860,53.004711,13.259653,15.490120,33.029455,18.052799,83.815486,6.9751174,12.017382,10.473421,53.450052,5.9908972,38.202171,9.7066352,36.637617,52.917168,50.984873,22.227088,32.861406,51.020943,63.299121,9.0753841
-33.559828,34.830184,51.160066,13.432317,16.326814,32.953383,20.022570,82.066057,6.3339726,10.871646,7.8222757,52.666179,5.9216437,38.224981,9.2699999,35.139994,54.320488,51.661780,20.849492,31.865417,50.709523,65.275541,8.4237850
-30.849371,35.734439,49.204480,13.561244,16.120375,33.560544,17.812102,83.398793,9.2214029,10.173331,8.1842233,54.967149,8.9162708,38.128039,10.960656,35.222679,55.230910,49.287888,20.066109,32.856981,49.473670,63.893893,7.2338299
-27.873130,35.588473,50.051116,13.813074,17.568488,33.962850,16.236516,82.258995,9.4680187,10.795478,8.7717046,52.489131,6.9627073,38.080658,9.3667905,35.455863,54.288866,48.905442,20.019016,33.147931,50.915897,63.329014,9.1167377
-27.135785,36.373882,50.523387,13.505537,17.140472,33.218134,17.007412,83.229758,9.4261770,10.035906,9.5286182,53.271567,7.3732995,37.958209,9.6858975,35.544783,54.421935,49.770972,20.651924,34.227879,50.446401,63.240241,10.171872
-29.056005,34.927375,50.320941,14.969102,15.655386,33.260389,19.200001,80.778740,8.8448458,10.116988,9.1563929,53.466801,7.9576592,38.767867,9.3806788,35.321340,53.398713,50.480482,20.104953,33.064394,49.174039,63.750523,9.1231108
-30.541344,33.704428,49.450257,14.691129,16.992710,32.862338,16.628179,81.209679,9.2358779,9.6527206,10.584193,53.883387,5.9105398,38.848851,10.275189,36.215303,54.751160,50.937753,20.080811,32.616066,52.123594,63.978567,9.8863446
-34.551326,35.416020,51.564514,14.392357,17.124985,32.584672,15.869961,81.060560,8.1899381,9.8356124,9.6328287,50.922149,8.5972582,38.571140,9.4450355,36.394168,55.714308,50.869559,20.513924,31.520152,49.742700,64.565181,9.9752534
-30.348242,35.881336,50.813606,14.194825,17.075729,33.691085,18.638981,82.274810,8.9351985,11.309713,9.2698268,54.484056,6.8218186,36.941533,10.028330,34.705414,55.154517,49.778866,19.722286,31.302892,50.241602,62.906336,6.8659764
-33.243597,35.337564,49.877045,14.858551,17.415869,34.176418,15.628127,82.550803,9.0506768,12.519351,9.3942033,55.199568,6.7602623,37.540666,7.7138530,34.331083,54.146240,49.445383,20.928261,31.557332,51.063887,63.882769,6.9961729
-35.609892,36.118330,51.990890,15.435965,15.138064,32.995719,15.515525,84.240680,8.9129528,10.980103,9.8774113,53.627867,6.2796025,39.316318,8.0788679,34.444613,55.214404,50.255462,19.186979,31.367493,49.968023,63.830925,10.878745
-29.340413,34.519759,50.034340,12.988984,15.017256,31.408815,17.890048,81.889143,9.6724896,12.131424,9.8941425,54.086676,6.5304360,38.914211,9.8490818,36.403447,52.795600,50.504295,20.797344,33.276882,49.326146,63.003614,9.5480350
-30.357094,33.816081,48.502278,13.853910,14.564770,30.533087,19.357878,84.436470,8.9928991,11.665046,9.8143437,53.040687,8.0668984,38.221771,9.6186565,34.149986,53.910199,51.119853,20.437167,32.478416,50.533510,63.404714,9.7366565
-29.490214,35.546828,48.521954,12.435646,16.805461,31.273650,17.024670,82.432733,10.194521,11.597308,10.494353,53.602609,8.3367733,37.271707,9.5099381,36.225617,54.413744,50.622703,19.613751,33.472244,51.144056,62.889913,10.202918
-31.258871,33.202489,49.676940,12.563707,15.136811,31.029007,17.762333,81.092178,10.752529,10.573889,9.9355468,53.205561,7.3166762,37.858971,8.0591560,35.494182,54.303175,49.761720,19.682973,32.910506,50.236452,65.750986,7.1230370
-34.436903,35.280857,48.784821,13.328659,17.819186,34.031595,18.191769,83.017266,10.636163,10.916487,9.0788192,52.055617,9.1859315,38.173493,7.6755686,37.228470,53.549846,49.865016,20.098720,34.555718,50.459204,65.701831,7.4259958
-39.152946,34.064098,50.947159,11.682947,14.801688,32.977275,17.221187,82.932569,8.7155786,12.363021,8.1073194,53.503386,6.0527602,36.879375,9.6964867,33.316469,54.758053,50.206735,20.266952,33.794086,49.845817,63.150881,5.1327420
-27.959037,33.429142,49.553806,13.372576,16.468996,33.234361,16.543026,82.081610,8.9660607,10.086615,10.316318,53.788129,6.8781805,38.282117,8.8444888,33.502705,53.380637,50.170574,19.037760,32.816313,51.360096,64.104429,8.2507860
-37.689459,36.387995,51.080535,16.079209,16.191556,31.904786,19.777717,84.404865,9.7043047,11.009014,8.0051859,50.617182,8.6336657,38.071578,8.3531523,35.364073,53.186444,52.467583,19.656235,33.484725,50.332497,63.136289,7.7614564
-33.197458,35.490421,51.073582,12.929993,16.656059,30.544737,20.662473,83.606759,9.8126252,11.370238,8.8497921,53.298929,9.3610255,38.747362,9.5133746,36.018806,54.157383,52.054684,20.551488,32.561791,50.750885,63.191094,9.7069822
-34.313353,35.558326,51.437186,14.382611,16.799183,32.748396,18.157791,83.615751,6.9279697,11.463332,10.147812,51.963942,9.0010850,38.835413,8.6558552,36.790524,57.206990,51.130412,19.446671,32.839998,51.381059,64.885536,6.7938588
-29.680354,34.772403,50.125977,13.313553,14.463087,31.804019,19.008447,81.775379,10.428144,12.739637,11.140846,53.556325,7.7055946,37.282972,10.698755,35.766861,54.988611,50.577968,20.362768,32.022423,50.789386,64.624421,7.6241844
-33.031703,35.007301,49.987542,15.509746,16.229709,31.359683,16.524474,83.334332,11.097285,10.517594,10.775912,52.153636,6.1800552,37.157080,9.5343460,36.823156,55.935681,51.090461,19.913504,32.713535,49.938044,66.356341,7.7142066
-37.435557,35.111209,51.159873,14.346445,17.727377,32.851740,19.726838,83.528993,7.7500624,12.271978,10.877572,50.748162,7.4213881,37.557218,8.1754047,37.224218,53.095405,49.667119,19.061572,31.839488,51.796579,63.546356,9.1837738
-34.626467,33.251519,49.871815,14.675621,15.434585,32.429677,16.578208,83.603846,8.6141018,12.882612,8.6404161,53.820721,9.0617783,38.210959,7.5912171,34.516463,54.358845,52.845874,20.864033,31.117465,53.065166,63.196806,9.2358894
-32.844834,35.586249,50.254572,11.676211,15.974250,33.512724,16.756782,84.625187,7.4030838,12.914526,9.0508285,52.694222,7.1058970,38.738050,8.1020666,35.445600,54.146973,49.075531,21.008427,33.323366,49.084632,65.094371,8.6677477
-36.041793,34.248236,49.582878,13.281400,14.800128,29.970887,18.540819,83.164308,8.6881823,10.541090,8.7861341,53.953290,8.9526250,37.284151,8.6606666,35.604273,53.010768,50.076711,18.917972,33.248237,50.833515,61.445165,10.744745
-31.101248,36.243361,49.752390,15.607575,16.417548,32.287875,19.440150,83.304346,9.1101283,10.985084,10.203904,54.417268,7.8435399,37.212266,8.1772260,34.267195,53.088236,52.617236,20.421048,32.208231,51.937566,64.230909,9.5690942
-31.259356,35.702116,49.980283,15.389358,15.270700,31.943308,17.082643,84.196752,9.5072069,9.2003050,9.9683320,54.719270,8.9162001,37.742325,8.3770177,36.779111,55.526155,52.117607,19.079354,32.766461,51.329968,64.792432,6.9008868
-33.038612,37.279781,50.159765,13.601703,16.065531,32.319464,17.919948,81.864366,9.8671839,10.181160,10.128883,52.673096,9.6614359,38.185321,8.5917766,35.344207,52.676078,50.208674,18.406644,32.401438,50.562840,66.459528,8.7426600
-35.609217,38.094687,53.104036,14.089231,14.104560,31.096329,15.916187,82.840555,8.5131946,10.328287,9.5364029,52.679859,8.2248209,37.905043,8.2555080,34.419166,52.870941,52.424289,19.799578,33.475826,51.345909,65.069702,7.6167222
-29.506792,35.723708,49.903825,14.801649,15.174166,33.343591,17.971874,81.770226,10.566322,10.802504,8.7573997,53.110113,8.5123842,37.288527,9.8802186,37.164872,56.019560,51.500349,20.624684,31.637253,50.733793,63.448144,9.3653769
-32.148363,36.867304,51.779636,14.352360,16.842487,31.989816,17.551200,83.235712,9.5102058,12.378745,10.957889,51.443200,7.8940638,37.502145,8.7131087,36.337252,54.443623,50.490220,18.452376,32.004087,49.400117,65.247968,10.096906
-34.411639,34.455021,51.219394,13.888025,16.536793,32.306284,16.783042,84.519170,7.9256634,11.240109,9.8369175,52.380163,6.9959624,39.977296,8.9964497,37.075842,55.289380,48.306863,19.760950,31.525864,52.265597,64.165512,9.3374590
-26.631388,34.568404,49.193199,12.696206,16.161790,32.447952,18.960458,84.035514,9.3137432,11.282823,9.3097924,53.296526,6.5441969,37.387651,9.0285919,36.642701,54.853750,52.334016,19.892400,31.959771,51.358839,64.032390,7.1905683
-30.940318,34.109879,49.712189,13.851581,16.487377,32.859551,16.067290,81.771933,9.3815478,11.269452,10.680217,54.316240,6.6781091,36.354492,7.0244891,36.015058,55.698636,51.640396,21.906333,32.024772,50.743391,63.620436,8.9299405
-35.852503,37.358547,52.219148,12.445564,14.812252,33.645092,17.296463,81.148456,9.0717633,10.358837,9.4694369,53.817515,9.3424860,35.808604,9.7956252,34.579233,53.182146,50.590169,19.739884,32.969281,53.286326,64.443146,8.8085140
-35.445833,37.324882,49.947040,14.499934,16.481576,33.104403,17.570143,81.982015,9.3166562,10.478557,9.3981340,52.562753,7.3774212,35.026831,9.1861878,36.954868,53.375407,51.496030,19.448443,34.051948,52.945328,65.846026,8.0980828
-45.744281,37.224813,51.270006,14.572767,15.113686,34.182169,16.423309,83.314849,11.747288,8.5985451,10.712999,53.563330,8.3760676,39.708104,9.4923459,35.093336,52.555688,52.112432,19.580635,34.590211,53.254039,66.247463,6.3466553
-32.961272,34.887941,51.603606,12.615014,14.141739,33.694916,18.728104,82.900410,9.7694161,11.421886,9.7476927,53.223478,6.8600071,38.668101,7.8815227,34.659877,54.732727,48.786147,22.106740,33.207324,50.851136,65.414170,8.7583024
-29.868710,34.709851,50.069192,14.905360,16.989469,30.474993,16.195619,83.095583,9.6192192,12.907256,8.6087982,53.555499,7.6522420,37.598040,10.716206,36.266515,54.942520,50.707241,21.174396,32.723161,50.791586,64.591887,6.7807343
-28.074489,36.188503,49.477484,13.315366,16.020603,33.384066,17.247618,84.590732,7.9536471,11.058622,11.057048,52.600809,7.1456809,38.017537,8.6044399,35.282684,54.033956,50.084363,19.274742,33.575539,49.767878,64.880746,8.0062207
-30.462444,35.859092,48.643767,14.080417,16.253366,31.585927,15.977631,82.870540,9.3479638,11.611693,10.432263,52.957463,6.3406079,36.045212,9.8268159,37.313016,54.288251,49.805152,19.762813,32.989289,51.442894,64.004003,9.1646323
-33.942536,34.080321,46.610685,13.692315,14.591685,31.638918,16.585458,84.397230,8.9459071,9.8996730,8.3479558,53.179435,8.3317382,37.507852,9.4793542,35.327369,55.493288,49.752776,19.675177,32.235610,50.894794,63.852386,7.0105123
-29.295238,35.295548,49.345465,13.089031,15.907958,32.827706,18.298523,81.850226,9.2677394,11.964062,9.7946582,53.386573,6.6887016,37.261932,9.2983347,32.751319,52.323591,50.318002,20.201477,32.438566,50.829395,64.555007,8.8438836
-26.232345,34.413409,49.158505,13.183300,15.565619,32.528133,17.864214,81.941574,9.5697759,11.577932,8.6125390,53.657859,8.1540095,39.289202,9.1672903,36.679211,54.604051,49.339271,21.205186,32.504211,50.819530,63.506612,7.9057816
-29.012714,34.950342,50.163399,12.823035,15.107313,30.287105,17.861596,82.989653,9.7579813,11.168301,10.292758,54.568194,6.6254644,36.605799,9.8575893,35.325049,55.451171,50.687824,19.221599,33.862645,49.691319,65.125383,8.1963583
-30.838243,34.886501,48.656203,14.404444,15.504451,32.752619,18.348360,81.357736,10.799646,9.6741917,10.707788,52.576126,6.8013955,39.515294,7.9381979,35.272152,53.998853,50.919555,21.471307,33.102495,50.626066,64.957095,8.2541862
-30.735043,35.387945,49.644053,13.423547,15.937459,32.044084,17.567259,83.815526,8.8979177,10.351070,10.288955,54.203001,7.3188308,37.543596,9.7753236,35.452647,55.605348,48.991986,19.892841,35.760210,51.943912,64.094581,9.6958473
-27.287588,36.433198,49.548337,12.496485,17.343277,33.768409,16.302029,83.541717,8.6369104,11.203228,9.8224176,52.496725,7.4382516,37.162697,9.7269541,35.804686,54.497166,51.173083,19.628909,32.843789,51.328486,64.116309,7.4587575
-29.790765,34.423382,49.632264,11.411979,14.891418,32.232552,17.707416,81.319889,9.7965181,10.969897,9.1502186,54.635411,7.6362995,37.813969,10.181013,34.750968,54.164986,49.687574,20.824544,31.829678,52.417020,65.198048,8.3189035
-36.029298,34.614298,50.543152,14.135396,18.912111,32.328672,19.265882,81.662201,10.566457,11.379902,9.6582356,53.195979,7.7443098,37.054622,7.2771923,33.981117,54.362525,51.247750,20.196597,31.397867,50.567270,64.888185,6.1976400
-37.508132,35.734491,51.332436,13.670450,18.032672,33.412695,18.102012,82.082361,10.696092,12.333662,7.4798223,55.547777,6.4796878,38.605411,10.080741,34.744027,53.336755,51.135421,22.323242,33.925443,49.111131,64.333114,7.3926109
-31.168625,34.138196,50.227463,13.504452,16.393161,34.120761,17.926435,83.634972,9.7319444,10.143186,8.5362011,54.129264,6.0804065,36.509342,10.602733,35.505230,53.002868,52.402141,22.044864,33.229424,50.794336,63.937033,9.2012897
-33.058569,32.165965,47.391909,12.992629,16.218687,33.134912,17.121879,82.687472,7.5350443,10.792131,10.216663,54.179378,6.9082271,37.655028,10.387485,35.762922,53.678839,52.206616,22.134854,34.014375,50.897263,63.934101,9.8744768
-28.138984,33.334161,49.649061,14.240070,15.092400,32.374798,17.621742,84.142981,8.0802442,11.164824,9.0667934,54.073870,8.5370739,38.561322,8.1690150,36.093761,54.334674,51.168048,21.649740,32.633116,52.635547,64.784813,7.3342438
-30.881530,35.358223,49.536400,13.481812,16.584308,32.331084,18.169249,82.346342,9.5491473,13.578822,8.0573327,53.875507,6.8592142,35.831982,9.1287011,33.252599,54.112319,50.853047,20.977609,32.705736,51.012074,64.243350,7.9721856
-29.005152,35.421097,50.073476,14.135409,15.698678,32.320870,17.508164,83.684002,6.6346560,11.157366,10.598279,53.551563,7.6916610,37.314052,8.3542538,36.819584,53.318250,52.764683,20.095227,33.734534,51.609238,63.302101,8.0541605
-27.252373,34.228751,49.591944,14.306893,17.087953,32.994000,17.482831,83.406919,9.8971978,11.050463,8.0699153,53.596013,8.5640561,38.031963,10.218607,34.776433,53.169331,51.746697,19.893005,34.395383,50.599392,64.510872,7.1219382
-29.427625,34.903956,50.535552,14.057977,14.996361,33.186820,17.181809,82.670156,8.4157714,11.582719,9.6522438,55.225322,7.5901824,37.210371,11.456863,36.062972,55.684651,52.298447,19.413945,32.921722,49.854686,63.665791,9.4847531
-35.664444,35.258367,50.669859,11.781894,15.181357,31.453357,16.499546,82.678465,8.4990088,11.978250,13.084054,52.935419,6.0221773,36.790379,8.0987682,37.154420,54.292368,50.969609,20.069211,33.131890,49.730726,64.401844,9.4801225
-36.884371,33.084593,49.075016,11.998090,18.480546,33.209713,19.647761,82.837441,9.9805470,12.389936,9.2718318,51.449033,8.5811619,37.292399,8.6527105,35.904476,54.593749,50.939618,19.622465,33.046630,49.093996,62.613844,8.5914743
-30.447011,35.888899,51.874332,13.974269,16.133549,32.302063,17.723412,83.978908,8.8206699,10.550962,9.3550318,52.247901,7.2434129,40.097210,8.6899466,37.237665,54.363119,50.457295,19.586133,30.723800,50.832091,65.129266,9.3580044
-29.612595,36.329148,50.479307,14.379272,15.409232,32.220243,17.711330,82.567974,9.8892522,10.352500,7.5177760,54.943195,6.0388979,37.049457,8.9100441,36.027812,53.435022,50.978444,19.897920,33.974460,51.383228,63.548185,9.9068682
-31.389400,35.951587,50.323736,13.869170,16.730680,31.903214,16.872845,82.423326,9.3023609,11.242955,7.3835418,51.890672,7.5292798,38.192482,8.6477443,33.873860,52.903281,51.298029,19.433685,34.725047,50.231609,65.834792,9.6977451
-28.939960,35.371836,51.068718,12.893924,14.407090,32.686071,16.508674,84.295859,9.6395435,11.829582,8.8539376,52.315457,7.2503598,38.283539,8.8717586,35.390020,55.293159,52.690981,20.002888,32.087160,51.778592,63.276577,9.6633679
-31.127812,34.773667,50.446175,15.169268,16.295107,34.722642,17.542235,82.980302,9.9725294,11.170056,9.6941653,52.616529,6.3385147,39.389621,7.4121876,36.240328,54.097751,51.432987,21.142029,31.264104,50.177250,63.361662,8.4846603
-39.391248,36.252601,53.055376,13.720749,17.152747,34.832920,16.568583,83.324080,9.4840205,10.739964,9.0507038,52.841258,7.2052160,39.462458,11.758094,35.191085,53.928037,50.530538,18.357633,33.343252,49.316801,63.755634,10.530828
-33.755036,33.532335,49.499762,13.422296,16.188206,30.247059,17.696481,81.777269,8.0965505,9.6622251,9.0946403,55.027596,6.8395657,36.865149,7.9171291,35.065346,56.074608,50.599089,20.535197,31.419294,49.472626,64.694740,9.7979363
-31.212979,36.062319,50.877744,15.051590,17.363291,32.903590,17.304436,81.537873,9.2588577,10.678673,10.316350,52.623048,6.9103671,37.661888,9.3914148,37.054728,54.645671,50.985118,22.235182,32.754211,51.022457,63.759148,10.890099
-36.982394,34.553818,51.427801,12.964384,14.961708,33.213269,16.683614,82.346133,8.6098392,11.854708,11.467419,53.134964,6.4272857,38.019328,6.9138286,37.251462,54.644053,52.188600,21.677517,33.121382,52.364981,61.901323,8.5092562
-30.465564,35.425632,50.283501,13.477577,16.078674,33.594651,16.969490,80.809080,8.7983828,11.496180,9.4238260,52.739846,6.3559404,38.710333,10.449772,36.432743,53.770667,52.766077,21.182201,34.486697,51.459476,65.652217,8.4949917
-29.863806,35.914426,49.940057,13.341229,16.594040,31.559657,18.639000,83.071523,8.0275318,11.278945,10.290941,53.765938,5.9962207,37.312540,9.8371264,34.958205,52.882518,49.099871,21.094476,34.279928,51.376384,64.988560,7.8428705
-34.979716,33.414080,50.039443,12.320250,16.056420,33.087789,17.437887,82.647078,9.7405445,10.510210,9.3675758,54.207426,9.9805375,36.161073,10.303093,36.082926,55.309678,48.983028,22.148767,33.952357,50.477901,63.149311,9.2412568
-32.943556,34.521306,50.058354,14.120950,17.681281,34.982517,16.951999,84.096152,8.3104214,12.293043,9.1758533,54.498361,8.6527848,37.061409,10.642956,34.755713,55.102748,51.588075,19.758834,34.388354,49.468884,65.504278,7.7302919
-33.264133,34.846180,49.998454,14.011989,16.310402,30.446095,15.639214,84.268194,9.7140136,10.135929,8.7444442,53.147166,6.0334453,35.737787,8.3061678,33.908486,53.783021,50.527796,19.800812,33.035379,49.592614,63.271212,8.9406091
-28.331189,35.267256,50.463128,11.160358,14.560735,31.019980,17.410007,83.713444,9.2851300,11.840607,8.8471821,53.382738,7.2887616,38.168048,10.142492,35.529783,53.226163,50.858030,20.931919,33.840068,50.793984,64.463724,8.0424731
-26.131955,33.955138,48.855742,12.995999,13.877386,32.873156,18.115225,83.293004,9.2543111,10.598423,9.0482298,53.745536,7.1948675,38.985885,9.2444999,36.515653,53.784741,50.612217,20.411008,31.798779,50.883493,64.513669,9.1975122
-33.617971,34.608158,50.463962,15.067743,16.542456,31.670054,15.988967,84.854999,8.2903725,10.673459,8.8263821,53.747024,6.9865244,38.417698,10.024546,36.969100,55.265762,50.251639,19.564507,33.545751,49.700388,67.531804,9.0700492
-28.938605,35.089268,49.963477,12.920752,15.716728,32.259606,17.942700,82.713275,8.2559866,11.391687,10.920414,53.496747,5.7205812,38.654201,10.317346,34.612024,53.254961,49.270967,18.902796,32.223581,50.313098,63.789334,8.2919740
-31.528662,34.315842,50.719468,11.303200,17.094208,32.459577,17.777669,82.286473,8.0775360,10.371517,8.9031472,53.720587,5.5824729,37.034578,9.0225279,36.397289,56.091113,51.354904,20.210333,33.169358,50.345844,63.769537,7.4389377
-43.000631,37.676335,51.677135,15.089642,16.658134,33.725484,17.667261,84.051524,8.1034924,11.889573,8.6273030,55.215143,3.6991179,37.958008,9.1734886,36.883175,52.054045,50.461673,19.024551,32.063479,50.901341,66.420750,8.3874952
-31.843233,35.020135,51.271440,12.297746,17.818998,33.215943,17.098325,83.703790,8.6124784,11.543131,11.444436,54.089960,6.7671224,38.789158,9.6725284,35.884293,54.849689,49.037156,19.990980,31.578841,51.239773,64.172248,6.9550691
-28.887249,33.920006,48.576071,12.985904,18.237042,32.490379,17.600711,83.914491,8.9670058,10.081539,8.1459493,53.365980,7.7332074,37.181719,8.8437841,34.976155,53.875042,49.706819,20.151625,31.351713,50.653187,64.268560,7.5528396
-26.760031,35.191276,49.819515,12.151340,16.963996,33.823430,17.528247,82.471093,8.3045568,11.163396,9.4352003,54.822740,7.4229288,37.430863,9.4226163,35.335979,54.941140,50.046666,19.643398,31.675123,50.873966,65.055446,7.1635188
-30.264642,33.941148,48.042816,15.181601,15.694902,32.625994,16.939119,81.946440,9.7232721,9.7893490,9.5730884,53.374419,7.9381364,36.685410,9.8327667,35.712217,55.205498,49.715595,21.628604,33.267174,49.726756,62.973554,8.3726739
-31.386890,36.137453,49.926424,12.774879,16.313084,32.964523,16.274182,80.232005,9.2096865,12.421467,10.413703,51.760836,8.7320200,38.693266,9.9714815,35.917442,53.871623,50.262878,19.311582,33.628197,51.334907,64.864627,8.0916336
-39.814136,35.854120,50.049148,12.741845,16.130518,32.876746,17.485727,80.668271,7.2554141,10.327835,10.117553,52.123554,8.2698416,39.565046,11.051525,35.218385,57.602737,50.736520,18.537182,34.134068,50.883099,64.434362,10.350296
-30.120207,34.211218,49.632241,14.444218,17.333015,32.462957,18.070491,82.286515,8.8961922,8.8230855,9.2362779,52.689723,8.5265203,36.887328,8.4462946,34.424262,55.738061,50.084274,20.007222,33.682995,50.419141,65.809678,9.2435656
-35.735305,33.917618,47.699839,13.223119,16.990195,32.288805,18.560964,81.998061,10.024987,10.371988,9.1137196,53.580266,8.4496149,38.717215,10.376681,38.052909,52.504692,51.772641,21.846774,34.478001,50.906658,63.508702,7.2675253
-27.780498,34.743621,49.523387,13.799257,15.055560,33.157520,17.490652,85.573590,8.0604534,10.953385,10.030752,53.267017,6.3961424,38.567358,9.3970284,35.033749,53.362789,50.152735,20.516972,33.931943,50.648889,64.955379,8.3622425
-36.674372,33.624156,50.063059,13.422926,17.409769,32.743061,20.764847,82.998636,8.8267940,10.900732,9.4217806,56.349498,7.0278685,35.877811,9.0639480,35.531678,55.665047,50.050328,20.535437,33.374529,51.418931,64.851942,7.6949078
-35.744325,35.091263,52.453362,13.732661,13.778155,31.348817,19.080476,82.048438,10.413867,10.462074,10.143443,53.108328,6.9940925,38.219379,10.861172,36.883160,54.917149,50.303015,18.762706,34.252731,51.517907,64.227638,8.4128634
-38.190757,34.176112,48.211676,13.797452,13.417572,33.956156,18.275832,81.781089,8.2334760,10.566626,9.3028530,53.194359,9.5647677,39.203015,9.0934627,37.421636,54.397480,54.213885,21.040447,31.985604,50.982271,64.552644,7.8523283
-38.952589,33.989265,48.182292,12.843358,15.891050,32.342284,17.069155,85.414490,9.0253444,8.1552884,10.192494,56.253917,8.0130693,37.185322,10.173894,36.713139,55.642085,49.909259,19.063227,31.912305,50.931561,64.122530,7.0497497
-28.811758,35.820742,49.994804,13.542972,18.373947,31.680434,16.633619,82.665356,8.7842898,11.718854,9.7756349,54.416866,7.6487768,37.310286,9.0028126,34.683595,52.920562,50.438366,21.088250,32.239848,50.563906,63.328302,10.031673
-28.529997,34.388105,50.633230,14.296330,15.652748,32.415327,16.660881,81.822100,9.1654987,12.510509,9.0581071,51.129916,6.7330093,37.988078,8.0438994,35.690589,53.402867,51.571545,19.902447,32.164191,51.361944,63.878153,9.5727271
-30.145387,35.530970,51.019331,14.938601,15.842270,33.925041,16.893334,83.180737,8.6726337,11.574163,9.7174293,53.694181,8.9736100,38.087612,10.071058,36.108840,54.406617,51.202402,21.156140,30.472247,51.755202,66.650149,9.0712415
-32.984498,36.418383,50.596437,13.557640,17.713082,32.822596,19.946120,84.090971,8.1603131,10.141138,8.0262642,53.505529,8.4342648,39.914410,9.0401752,36.569720,54.090695,50.681062,20.357884,32.731981,49.846674,64.994727,7.1342606
-32.078530,33.439672,51.175012,12.802927,15.973816,32.581771,19.059620,82.004575,7.2017776,12.283915,8.8383387,53.272085,7.4098906,38.387288,9.3921223,35.957585,53.065384,49.543078,21.054074,33.173113,52.063241,64.354347,7.8697051
-25.097868,35.244482,50.580695,14.016260,16.041930,33.158353,18.695507,82.865833,9.3643215,10.546077,9.1144585,53.318400,8.1880929,38.447904,9.1200078,34.288740,56.009171,50.492176,20.932232,32.020927,50.520794,64.770699,8.5473767
-25.371863,36.217041,49.727248,12.547682,16.125368,32.722565,18.091035,83.256633,9.9512487,10.490288,8.6915250,53.956332,8.1944628,38.447863,10.161611,35.244736,54.740742,50.398278,20.972188,32.029289,50.748297,64.416783,7.7587730
-27.792652,35.677987,50.152237,12.854470,16.998003,34.229553,17.949401,83.875126,8.8676949,10.599219,10.605955,53.760393,7.5106142,38.498447,10.992617,35.157187,53.841471,50.286678,20.519964,31.671917,51.856854,65.107524,8.3461765
-30.698538,34.930664,50.651767,13.718743,17.694979,32.501433,18.857861,81.860244,9.0305623,11.568847,7.9249419,53.243493,7.1721054,37.485408,8.6269481,35.368607,53.987540,52.242714,22.138504,31.933926,52.731022,64.286547,9.7548661
-32.797287,32.366870,48.179989,16.032672,16.701500,33.554871,17.102312,82.951111,10.290417,10.200397,9.1572777,54.305640,6.1776664,37.579521,9.6781363,35.795047,54.231659,49.124817,21.369843,32.752026,50.478371,64.364261,8.2893595
-28.452520,35.148954,50.626190,12.514304,16.527417,33.116837,18.483066,83.538065,9.4709972,11.356770,9.8211931,53.918386,7.7942933,37.605328,8.9723125,37.482000,54.263358,50.977849,22.176353,33.510733,52.744031,65.243913,9.0521074
-27.093618,36.727011,50.747734,14.009228,16.021529,33.492324,17.083321,84.035962,9.0516400,9.7215219,9.1052387,54.947101,8.1954443,37.988322,10.145225,35.153316,53.787748,50.634753,20.490802,32.827697,52.039504,64.955413,9.5182657
-26.832192,35.401953,49.138553,13.338872,15.375647,34.169091,18.163029,83.052739,8.3370811,10.587567,10.063234,52.833565,8.2282534,38.529961,9.0837858,36.282935,54.843844,50.031780,20.662086,32.369729,50.564853,63.764294,10.205409
-25.392206,33.601951,49.603748,13.168089,15.108774,32.523470,17.535094,83.515741,9.8099081,11.220658,9.7314539,54.467442,7.3728760,38.347776,8.9834302,36.102195,54.717326,49.762054,21.672663,32.402276,51.502773,63.739054,8.2522422
